Purpose,EntryPeriod,ReturnPeriod,Percent
2,46,7,0.0
2,46,8,0.0
2,46,9,0.0
2,46,10,0.0
2,46,11,0.0
2,46,12,0.0
2,46,13,0.0
2,46,14,0.0
2,46,15,0.0
2,46,16,0.0
2,46,17,0.0
2,46,18,0.0
2,46,19,0.0
2,46,20,0.0
2,46,21,0.0
2,46,22,0.0
2,46,23,0.0
2,46,24,0.0
2,46,25,0.0
2,46,26,0.0
2,46,27,0.0
2,46,28,0.0
2,46,29,0.0
2,46,30,0.0
2,46,31,0.0
2,46,32,0.0
2,46,33,0.0
2,46,34,0.0
2,46,35,0.0
2,46,36,0.0
2,46,37,0.0
2,46,38,0.0
2,46,39,0.0
2,46,40,0.0
2,46,41,0.0
2,46,42,0.0
2,46,43,0.0
2,46,44,0.0
2,46,45,0.0
2,46,46,0.0
2,46,47,0.0
2,46,48,0.0
2,47,1,0.0
2,47,2,0.0
2,47,3,0.0
2,47,4,0.0
2,47,5,0.0
2,47,6,0.0
2,47,7,0.0
2,47,8,0.0
2,47,9,0.0
2,47,10,0.0
2,47,11,0.0
2,47,12,0.0
2,47,13,0.0
2,47,14,0.0
2,47,15,0.0
2,47,16,0.0
2,47,17,0.0
2,47,18,0.0
2,47,19,0.0
2,47,20,0.0
2,47,21,0.0
2,47,22,0.0
2,47,23,0.0
2,47,24,0.0
2,47,25,0.0
2,47,26,0.0
2,47,27,0.0
2,47,28,0.0
2,47,29,0.0
2,47,30,0.0
2,47,31,0.0
2,47,32,0.0
2,47,33,0.0
2,47,34,0.0
2,47,35,0.0
2,47,36,0.0
2,47,37,0.0
2,47,38,0.0
2,47,39,0.0
2,47,40,0.0
2,47,41,0.0
2,47,42,0.0
2,47,43,0.0
2,47,44,0.0
2,47,45,0.0
2,47,46,0.0
2,47,47,0.0
2,47,48,0.0
2,48,1,0.0
2,48,2,0.0
2,48,3,0.0
2,48,4,0.0
2,48,5,0.014994551488807184
2,48,6,0.0
2,48,7,0.0
2,48,8,0.0
2,48,9,0.0
2,48,10,0.0
2,48,11,0.0
2,48,12,0.0
2,48,13,0.0
2,48,14,0.0
2,48,15,0.0
2,48,16,0.0
2,48,17,0.0
2,48,18,0.0
2,48,19,0.0
2,48,20,0.0
2,48,21,0.0
2,48,22,0.0
2,48,23,0.0
2,48,24,0.0
2,48,25,0.0
2,48,26,0.0
2,48,27,0.0
2,48,28,0.0
2,48,29,0.0
2,48,30,0.0
2,48,31,0.0
2,48,32,0.0
2,48,33,0.0
2,48,34,0.0
2,48,35,0.0
2,48,36,0.0
2,48,37,0.0
2,48,38,0.0
2,48,39,0.0
2,48,40,0.0
2,48,41,0.0
2,48,42,0.0
2,48,43,0.0
2,48,44,0.0
2,48,45,0.0
2,48,46,0.0
2,48,47,0.0
2,48,48,0.0
3,1,1,0.0
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.0
3,1,7,0.0
3,1,8,0.0
3,1,9,0.0
3,1,10,0.0
3,1,11,0.0
3,1,12,0.0
3,1,13,0.0
3,1,14,0.0
3,1,15,0.0
3,1,16,0.0
3,1,17,0.0
3,1,18,0.0
3,1,19,0.0
3,1,20,0.0
3,1,21,0.0
3,1,22,0.0
3,1,23,0.0
3,1,24,0.0
3,1,25,0.0
3,1,26,0.0
3,1,27,0.0
3,1,28,0.0
3,1,29,0.0
3,1,30,0.0
3,1,31,0.0
3,1,32,0.0
3,1,33,0.0
3,1,34,0.0
3,1,35,0.0
3,1,36,0.0
3,1,37,0.0
3,1,38,0.0
3,1,39,0.0
3,1,40,0.0
3,1,41,0.0
3,1,42,0.0
3,1,43,0.0
3,1,44,0.0
3,1,45,0.0
3,1,46,0.0
3,1,47,0.0
3,1,48,0.0
3,2,1,0.0
3,2,2,0.0
3,2,3,0.0
3,2,4,0.0
3,2,5,0.0
3,2,6,0.0
3,2,7,0.0
3,2,8,0.0
3,2,9,0.0
3,2,10,0.0
3,2,11,0.0
3,2,12,0.0
3,2,13,0.0
3,2,14,0.0
3,2,15,0.0
3,2,16,0.0
3,2,17,0.0
3,2,18,0.0
3,2,19,0.0
3,2,20,0.0
3,2,21,0.0
3,2,22,0.0
3,2,23,0.0
3,2,24,0.0
3,2,25,0.0
3,2,26,0.0
3,2,27,0.0
3,2,28,0.0
3,2,29,0.0
3,2,30,0.0
3,2,31,0.0
3,2,32,0.0
3,2,33,0.0
3,2,34,0.0
3,2,35,0.0
3,2,36,0.0
3,2,37,0.0
3,2,38,0.0
3,2,39,0.0
3,2,40,0.0
3,2,41,0.0
3,2,42,0.0
3,2,43,0.0
3,2,44,0.0
3,2,45,0.0
3,2,46,0.0
3,2,47,0.0
3,2,48,0.0
3,3,1,0.0
3,3,2,0.0
3,3,3,0.0
3,3,4,0.0
3,3,5,0.0
3,3,6,0.0
3,3,7,0.0
3,3,8,0.0
3,3,9,0.0
3,3,10,0.0
3,3,11,0.0
3,3,12,0.0
3,3,13,0.0
3,3,14,0.0
3,3,15,0.0
3,3,16,0.0
3,3,17,0.0
3,3,18,0.0
3,3,19,0.0
3,3,20,0.0
3,3,21,0.0
3,3,22,0.0
3,3,23,0.0
3,3,24,0.0
3,3,25,0.0
3,3,26,0.0
3,3,27,0.0
3,3,28,0.0
3,3,29,0.0
3,3,30,0.0
3,3,31,0.0
3,3,32,0.0
3,3,33,0.0
3,3,34,0.0
3,3,35,0.0
3,3,36,0.0
3,3,37,0.0
3,3,38,0.0
3,3,39,0.0
3,3,40,0.0
3,3,41,0.0
3,3,42,0.0
3,3,43,0.0
3,3,44,0.0
3,3,45,0.0
3,3,46,0.0
3,3,47,0.0
3,3,48,0.0
3,4,1,0.0
3,4,2,0.0
3,4,3,0.0
3,4,4,0.0
3,4,5,0.0
3,4,6,0.0
3,4,7,0.0
3,4,8,0.0
3,4,9,0.0
3,4,10,0.0
3,4,11,0.0
3,4,12,0.0
3,4,13,0.0
3,4,14,0.0
3,4,15,0.0
3,4,16,0.0
3,4,17,0.0
3,4,18,0.0
3,4,19,0.0
3,4,20,0.0
3,4,21,0.0
3,4,22,0.0
3,4,23,0.0
3,4,24,0.0
3,4,25,0.0
3,4,26,0.0
3,4,27,0.0
3,4,28,0.0
3,4,29,0.0
3,4,30,0.0
3,4,31,0.0
3,4,32,0.0
3,4,33,0.0
3,4,34,0.0
3,4,35,0.0
3,4,36,0.0
3,4,37,0.0
3,4,38,0.0
3,4,39,0.0
3,4,40,0.0
3,4,41,0.0
3,4,42,0.0
3,4,43,0.0
3,4,44,0.0
3,4,45,0.0
3,4,46,0.0
3,4,47,0.0
3,4,48,0.0
3,5,1,0.0
3,5,2,0.0
3,5,3,0.0
3,5,4,0.0
3,5,5,0.0
3,5,6,0.0
3,5,7,0.0
3,5,8,0.0
3,5,9,0.0
3,5,10,0.0
3,5,11,0.0
3,5,12,0.0
3,5,13,0.0
3,5,14,0.0
3,5,15,0.0
3,5,16,0.0
3,5,17,0.0
3,5,18,0.0
3,5,19,0.0
3,5,20,0.0
3,5,21,0.0
3,5,22,0.0
3,5,23,0.0
3,5,24,0.0
3,5,25,0.0
3,5,26,0.0
3,5,27,0.0
3,5,28,0.0
3,5,29,0.0
3,5,30,0.0
3,5,31,0.0
3,5,32,0.0
3,5,33,0.0
3,5,34,0.0
3,5,35,0.0
3,5,36,0.0
3,5,37,0.0
3,5,38,0.0
3,5,39,0.0
3,5,40,0.0
3,5,41,0.0
3,5,42,0.0
3,5,43,0.0
3,5,44,0.0
3,5,45,0.0
3,5,46,0.0
3,5,47,0.0
3,5,48,0.0
3,6,1,0.0
3,6,2,0.0
3,6,3,0.0
3,6,4,0.0
3,6,5,0.0
3,6,6,0.0
3,6,7,0.0
3,6,8,0.0
3,6,9,0.0
3,6,10,0.0
3,6,11,0.0
3,6,12,0.0
3,6,13,0.0
3,6,14,0.0
3,6,15,0.0
3,6,16,0.0
3,6,17,0.0
3,6,18,0.0
3,6,19,0.0
3,6,20,0.0
3,6,21,0.0
3,6,22,0.0
3,6,23,0.0
3,6,24,0.0
3,6,25,0.0
3,6,26,0.0
3,6,27,0.0
3,6,28,0.0
3,6,29,0.0
3,6,30,0.0
3,6,31,0.0
3,6,32,0.0
3,6,33,0.0
3,6,34,0.0
3,6,35,0.0
3,6,36,0.0
3,6,37,0.0
3,6,38,0.0
3,6,39,0.0
3,6,40,0.0
3,6,41,0.0
3,6,42,0.0
3,6,43,0.0
3,6,44,0.0
3,6,45,0.0
3,6,46,0.0
3,6,47,0.0
3,6,48,0.0
3,7,1,0.0
3,7,2,0.0
3,7,3,0.0
3,7,4,0.0
3,7,5,0.0
3,7,6,0.0
3,7,7,0.0
3,7,8,0.0
3,7,9,0.0
3,7,10,0.0
3,7,11,0.0
3,7,12,0.0
3,7,13,0.0
3,7,14,0.0
3,7,15,0.0
3,7,16,0.0
3,7,17,0.0
3,7,18,0.0
3,7,19,0.0
3,7,20,0.0
3,7,21,0.0
3,7,22,0.0
3,7,23,0.0
3,7,24,0.0
3,7,25,0.0
3,7,26,0.0
3,7,27,0.0
3,7,28,0.0
3,7,29,0.0
3,7,30,0.0
3,7,31,0.0
3,7,32,0.0
3,7,33,0.0
3,7,34,0.0
3,7,35,0.0
3,7,36,0.0
3,7,37,0.0
3,7,38,0.0
3,7,39,0.0
3,7,40,0.0
3,7,41,0.0
3,7,42,0.0
3,7,43,0.0
3,7,44,0.0
3,7,45,0.0
3,7,46,0.0
3,7,47,0.0
3,7,48,0.0
3,8,1,0.0
3,8,2,0.0
3,8,3,0.0
3,8,4,0.0
3,8,5,0.0
3,8,6,0.0
3,8,7,0.0
3,8,8,0.0
3,8,9,0.0025115149876962914
3,8,10,0.0
3,8,11,0.0
3,8,12,0.0
3,8,13,0.0
3,8,14,0.0
3,8,15,0.0
3,8,16,0.0
3,8,17,0.0
3,8,18,0.0
3,8,19,0.0
3,8,20,0.0
3,8,21,0.0
3,8,22,0.0
3,8,23,0.0
3,8,24,0.0
3,8,25,0.0
3,8,26,0.0
3,8,27,0.0
3,8,28,0.0
3,8,29,0.0
3,8,30,0.0
3,8,31,0.0
3,8,32,0.0
3,8,33,0.0
3,8,34,0.0
3,8,35,0.0
3,8,36,0.0
3,8,37,0.0
3,8,38,0.0
3,8,39,0.0
3,8,40,0.0
3,8,41,0.0
3,8,42,0.0
3,8,43,0.0
3,8,44,0.0
3,8,45,0.0
3,8,46,0.0
3,8,47,0.0
3,8,48,0.0
3,9,1,0.0
3,9,2,0.0
3,9,3,0.0
3,9,4,0.0
3,9,5,0.0
3,9,6,0.0
3,9,7,0.0
3,9,8,0.0
3,9,9,0.0
3,9,10,0.0
3,9,11,0.0
3,9,12,0.0
3,9,13,0.0
3,9,14,0.0
3,9,15,0.0
3,9,16,0.0
3,9,17,0.0
3,9,18,0.0
3,9,19,0.0
3,9,20,0.0
3,9,21,0.0
3,9,22,0.0
3,9,23,0.0
3,9,24,0.0
3,9,25,0.0
3,9,26,0.0
3,9,27,0.0
3,9,28,0.0
3,9,29,0.0
3,9,30,0.0
3,9,31,0.0
3,9,32,0.0
3,9,33,0.0
3,9,34,0.0
3,9,35,0.0
3,9,36,0.0
3,9,37,0.0
3,9,38,0.0
3,9,39,0.0
3,9,40,0.0
3,9,41,0.0
3,9,42,0.0
3,9,43,0.0
3,9,44,0.0
3,9,45,0.0
3,9,46,0.0
3,9,47,0.0
3,9,48,0.0
3,10,1,0.0
3,10,2,0.0
3,10,3,0.0
3,10,4,0.0
3,10,5,0.0
3,10,6,0.0
3,10,7,0.0
3,10,8,0.0
3,10,9,0.0
3,10,10,0.0
3,10,11,0.0
3,10,12,0.0
3,10,13,0.0
3,10,14,0.0
3,10,15,0.0
3,10,16,0.0
3,10,17,0.0
3,10,18,0.0
3,10,19,0.0
3,10,20,0.0
3,10,21,0.0
3,10,22,0.0
3,10,23,0.0
3,10,24,0.0
3,10,25,0.0
3,10,26,0.0
3,10,27,0.0
3,10,28,0.0
3,10,29,0.0
3,10,30,0.0
3,10,31,0.0
3,10,32,0.0
3,10,33,0.0
3,10,34,0.0
3,10,35,0.0
3,10,36,0.002461728655717774
3,10,37,0.0
3,10,38,0.0
3,10,39,0.0
3,10,40,0.0
3,10,41,0.0
3,10,42,0.0
3,10,43,0.0
3,10,44,0.0
3,10,45,0.0
3,10,46,0.0
3,10,47,0.0
3,10,48,0.007865819559136462
3,11,1,0.0
3,11,2,0.0
3,11,3,0.0
3,11,4,0.0
3,11,5,0.0
3,11,6,0.0
3,11,7,0.0
3,11,8,0.0
3,11,9,0.0
3,11,10,0.0
3,11,11,0.0
3,11,12,0.0
3,11,13,0.0
3,11,14,0.0
3,11,15,0.0
3,11,16,0.0
3,11,17,0.0
3,11,18,0.0
3,11,19,0.0
3,11,20,0.0
3,11,21,0.0
3,11,22,0.0
3,11,23,0.0
3,11,24,0.0
3,11,25,0.0
3,11,26,0.0
3,11,27,0.0
3,11,28,0.0
3,11,29,0.0
3,11,30,0.0
3,11,31,0.0
3,11,32,0.004464238979961334
3,11,33,0.00010989571480484252
3,11,34,0.0
3,11,35,0.0008790962117455648
3,11,36,0.0
3,11,37,0.0
3,11,38,0.0
3,11,39,0.0
3,11,40,0.0009760927361278858
3,11,41,0.0
3,11,42,0.0
3,11,43,0.0
3,11,44,0.0
3,11,45,0.0
3,11,46,0.0
3,11,47,0.0
3,11,48,0.0
3,12,1,0.0
3,12,2,0.0
3,12,3,0.0
3,12,4,0.0
3,12,5,0.0
3,12,6,0.0
3,12,7,0.0
3,12,8,0.0
3,12,9,0.0
3,12,10,0.0
3,12,11,0.0
3,12,12,0.0
3,12,13,0.0
3,12,14,0.0
3,12,15,0.0
3,12,16,0.0
3,12,17,0.0
3,12,18,0.0
3,12,19,0.0
3,12,20,0.0
3,12,21,0.0014824018613196527
3,12,22,0.0
3,12,23,0.0
3,12,24,0.0007150347189910206
3,12,25,0.0
3,12,26,0.0
3,12,27,0.0004444585944946631
3,12,28,0.0
3,12,29,0.012094334560566553
3,12,30,0.024091121537785896
3,12,31,0.011585778849709294
3,12,32,0.0017006594334284064
3,12,33,0.005494759380786265
3,12,34,0.006373925099225192
3,12,35,0.0037117278463154133
3,12,36,0.0
3,12,37,0.0008182862374438045
3,12,38,0.0024548478082662513
3,12,39,0.0
3,12,40,0.002049783039645664
3,12,41,0.0
3,12,42,0.00011680626128111665
3,12,43,0.0
3,12,44,0.0
3,12,45,0.0
3,12,46,0.0
3,12,47,0.0
3,12,48,0.0
3,13,1,0.0
3,13,2,0.0
3,13,3,0.0
3,13,4,0.0
3,13,5,0.0
3,13,6,0.0
3,13,7,0.0
3,13,8,0.0
3,13,9,0.0
3,13,10,0.0
3,13,11,0.0
3,13,12,0.0
3,13,13,0.0
3,13,14,0.0
3,13,15,0.0
3,13,16,0.0
3,13,17,0.0
3,13,18,0.0
3,13,19,0.0
3,13,20,0.0
3,13,21,0.0001094595480091339
3,13,22,0.0
3,13,23,0.0
3,13,24,0.0
3,13,25,0.0
3,13,26,0.0009699338936010426
3,13,27,0.0
3,13,28,6.300848129044216e-05
3,13,29,0.0032495073002867083
3,13,30,0.006334807782242941
3,13,31,0.006884711421953041
3,13,32,0.0025052378199676446
3,13,33,0.004732431853899347
3,13,34,0.00021422898217606195
3,13,35,0.00101262121605706
3,13,36,0.001306890018287141
3,13,37,0.0003705880895302066
3,13,38,0.00011278417208899228
3,13,39,0.0008302896597853166
3,13,40,8.649157761501495e-05
3,13,41,0.00011384448272851374
3,13,42,0.0
3,13,43,0.0
3,13,44,0.0
3,13,45,0.0
3,13,46,0.0
3,13,47,0.0
3,13,48,0.0
3,14,1,0.0018828409968914914
3,14,2,0.0
3,14,3,0.0
3,14,4,0.0
3,14,5,0.0
3,14,6,0.0
3,14,7,0.0
3,14,8,0.0
3,14,9,0.0
3,14,10,0.0
3,14,11,0.0
3,14,12,0.0
3,14,13,0.0
3,14,14,0.0
3,14,15,0.003165143090883609
3,14,16,0.0
3,14,17,0.0
3,14,18,0.0
3,14,19,7.633432308716545e-05
3,14,20,0.0
3,14,21,0.0
3,14,22,0.0
3,14,23,7.922439121969789e-06
3,14,24,0.00047517686424723433
3,14,25,0.0
3,14,26,0.0007054069771584283
3,14,27,0.000748256380028061
3,14,28,0.001402004485935498
3,14,29,0.017535234845200875
3,14,30,0.017137686844568595
3,14,31,0.023602022720736367
3,14,32,0.01754611734597776
3,14,33,0.014216775974138136
3,14,34,0.010857333384761336
3,14,35,0.00418896601961468
3,14,36,0.004379376726520425
3,14,37,0.006549687672688017
3,14,38,0.002376580442629386
3,14,39,0.0045838966203853
3,14,40,0.0011070498586769433
3,14,41,0.0016352706634432557
3,14,42,0.0011074289125210333
3,14,43,0.000513704861053373
3,14,44,0.0005954363190893731
3,14,45,0.0007216715841404733
3,14,46,3.654348923405873e-05
3,14,47,0.0
3,14,48,0.0
3,15,1,0.0
3,15,2,0.0
3,15,3,0.0
3,15,4,0.0
3,15,5,0.0
3,15,6,0.0
3,15,7,0.0
3,15,8,0.0
3,15,9,0.0
3,15,10,0.0
3,15,11,0.0
3,15,12,0.0
3,15,13,0.0
3,15,14,0.0
3,15,15,0.0
3,15,16,0.0001421239090043308
3,15,17,0.0
3,15,18,0.0
3,15,19,6.493545610081101e-05
3,15,20,0.0
3,15,21,0.0
3,15,22,0.0003862638489341152
3,15,23,0.0004416610452079321
3,15,24,0.00011977578117857759
3,15,25,0.0005228046529328583
3,15,26,0.0
3,15,27,0.00190591824556799
3,15,28,0.0017049035965247732
3,15,29,0.015994739882942418
3,15,30,0.02174566150505932
3,15,31,0.03558257965798883
3,15,32,0.023662365294432577
3,15,33,0.02065409678610575
3,15,34,0.012996250011741348
3,15,35,0.014692739944244809
3,15,36,0.013899206735100804
3,15,37,0.009221668372238858
3,15,38,0.005871100698438769
3,15,39,0.003433544786065951
3,15,40,0.005428274412613554
3,15,41,0.0016435306611708772
3,15,42,0.00039132024125482906
3,15,43,3.310714930244036e-05
3,15,44,0.001081494985200373
3,15,45,0.00044900654430971856
3,15,46,9.497831776287257e-05
3,15,47,0.00045407773914272575
3,15,48,0.0
3,16,1,0.0
3,16,2,0.0
3,16,3,0.0
3,16,4,0.0
3,16,5,0.0
3,16,6,0.0
3,16,7,0.0
3,16,8,0.0
3,16,9,0.0
3,16,10,0.0
3,16,11,0.0
3,16,12,0.0
3,16,13,0.0
3,16,14,0.0
3,16,15,0.0
3,16,16,0.00025582783520342734
3,16,17,0.000547911677642509
3,16,18,6.54189828895396e-05
3,16,19,0.0
3,16,20,0.0
3,16,21,0.0
3,16,22,0.00033798568647814707
3,16,23,0.0002320627978169503
3,16,24,0.00014223335882576578
3,16,25,0.0015608349829485872
3,16,26,0.0002576163673393672
3,16,27,0.0041766349147397365
3,16,28,0.0010422945844340008
3,16,29,0.012874211394527388
3,16,30,0.01759584953265249
3,16,31,0.040861649586064294
3,16,32,0.0363926833335355
3,16,33,0.018159771261185828
3,16,34,0.008799162676319788
3,16,35,0.013318363869351873
3,16,36,0.014848178310282345
3,16,37,0.010203992927554176
3,16,38,0.004607029664847057
3,16,39,0.0009319620474346958
3,16,40,0.001774001597866361
3,16,41,0.0014870005143690446
3,16,42,0.0012913449499635883
3,16,43,0.0005959284304596414
3,16,44,0.0015229270690226573
3,16,45,0.0
3,16,46,0.0
3,16,47,0.0
3,16,48,0.0
3,17,1,0.0
3,17,2,0.0
3,17,3,0.0
3,17,4,0.0
3,17,5,0.0
3,17,6,0.0
3,17,7,0.0
3,17,8,0.0
3,17,9,0.0
3,17,10,0.0
3,17,11,0.0
3,17,12,0.0
3,17,13,0.0
3,17,14,0.0
3,17,15,0.0
3,17,16,0.0
3,17,17,0.00017880625663387666
3,17,18,0.00015057409348106843
3,17,19,5.812283853223653e-05
3,17,20,0.0
3,17,21,0.00015081622338588627
3,17,22,0.0
3,17,23,0.0
3,17,24,0.0016625899064693945
3,17,25,0.0006713770879081462
3,17,26,0.0012730034281433012
3,17,27,0.0003769639000021038
3,17,28,0.001336520252451387
3,17,29,0.0053394971552245514
3,17,30,0.005696712711158881
3,17,31,0.03383757698186232
3,17,32,0.03322290805688782
3,17,33,0.031786062424768426
3,17,34,0.023016036685647095
3,17,35,0.01205019040781604
3,17,36,0.009291820479376944
3,17,37,0.006826378995281162
3,17,38,0.0018139394869723727
3,17,39,0.0005644581049828768
3,17,40,0.0013452894253379
3,17,41,0.002679375453862856
3,17,42,0.00010132072665986161
3,17,43,0.0012572532522572752
3,17,44,1.2704043193551524e-05
3,17,45,0.0
3,17,46,1.9869466078736788e-05
3,17,47,0.0013751163381383806
3,17,48,0.0
3,18,1,0.0
3,18,2,0.0
3,18,3,0.0
3,18,4,0.0
3,18,5,0.0
3,18,6,0.0
3,18,7,0.0
3,18,8,0.0
3,18,9,0.0
3,18,10,0.0
3,18,11,0.0
3,18,12,0.0
3,18,13,0.0
3,18,14,0.0
3,18,15,0.0
3,18,16,0.0
3,18,17,0.0
3,18,18,0.0
3,18,19,0.00022417693270427178
3,18,20,0.0
3,18,21,0.0005397497547632498
3,18,22,0.0028654564895461304
3,18,23,0.0
3,18,24,0.0
3,18,25,0.0012555682792402656
3,18,26,0.00031389156220701375
3,18,27,0.0002912957274568096
3,18,28,0.0018334355545521356
3,18,29,0.00146648016395706
3,18,30,0.0004418206228001624
3,18,31,0.0031040806356360177
3,18,32,0.013912026429270396
3,18,33,0.019213566630674837
3,18,34,0.016205494274266177
3,18,35,0.008934084757360714
3,18,36,0.004499994086819895
3,18,37,0.0019979622447548404
3,18,38,0.00047320196018487906
3,18,39,0.000978391711867018
3,18,40,0.0007902415660481776
3,18,41,0.0005291150975575615
3,18,42,0.00020264119116220305
3,18,43,0.0
3,18,44,0.0
3,18,45,9.940031810469269e-06
3,18,46,0.0
3,18,47,0.0
3,18,48,0.0
3,19,1,0.0
3,19,2,0.0
3,19,3,0.0
3,19,4,0.0
3,19,5,0.0
3,19,6,0.0
3,19,7,0.0
3,19,8,0.0
3,19,9,0.0
3,19,10,0.0
3,19,11,0.0
3,19,12,0.0
3,19,13,0.0
3,19,14,0.0
3,19,15,0.0
3,19,16,0.0
3,19,17,0.0
3,19,18,0.0
3,19,19,0.0
3,19,20,8.279665417475888e-06
3,19,21,0.0
3,19,22,2.3738137630560257e-05
3,19,23,0.0001545664828202467
3,19,24,0.0
3,19,25,0.0
3,19,26,0.0
3,19,27,0.0005721999726686745
3,19,28,0.00022204475560980922
3,19,29,0.0
3,19,30,0.001002667875438664
3,19,31,0.0
3,19,32,0.0018279517844357021
3,19,33,0.007306318766654778
3,19,34,0.010188722736016962
3,19,35,0.003096846390021132
3,19,36,2.8154265547756895e-05
3,19,37,0.00048043324013986145
3,19,38,0.002341041380112897
3,19,39,0.0017536535646173659
3,19,40,0.0005439115315438554
3,19,41,0.0
3,19,42,0.0
3,19,43,0.0002658429598361467
3,19,44,0.0
3,19,45,0.0
3,19,46,0.0
3,19,47,0.0
3,19,48,0.0
3,20,1,0.0
3,20,2,0.0
3,20,3,0.0
3,20,4,0.0
3,20,5,0.0
3,20,6,0.0
3,20,7,0.0
3,20,8,0.0
3,20,9,0.0
3,20,10,0.0
3,20,11,0.0
3,20,12,0.0
3,20,13,0.0
3,20,14,0.0
3,20,15,0.0
3,20,16,0.0
3,20,17,0.0
3,20,18,0.0
3,20,19,0.0
3,20,20,0.0
3,20,21,0.0
3,20,22,0.0007912416282934228
3,20,23,0.0
3,20,24,0.0
3,20,25,0.0
3,20,26,0.0
3,20,27,0.0
3,20,28,0.00029036716667781655
3,20,29,0.0
3,20,30,0.0
3,20,31,0.0
3,20,32,0.0001429711944459488
3,20,33,0.0017104431040638785
3,20,34,0.0
3,20,35,0.0
3,20,36,0.0
3,20,37,0.0
3,20,38,0.0003144720876993246
3,20,39,0.00042200029287325566
3,20,40,0.0
3,20,41,0.0
3,20,42,0.0
3,20,43,0.0
3,20,44,0.0
3,20,45,0.0
3,20,46,0.0
3,20,47,0.0
3,20,48,0.0
3,21,1,0.0
3,21,2,0.0
3,21,3,0.0
3,21,4,0.0
3,21,5,0.0
3,21,6,0.0
3,21,7,0.0
3,21,8,0.0
3,21,9,0.0
3,21,10,0.0
3,21,11,0.0
3,21,12,0.0
3,21,13,0.0
3,21,14,0.0
3,21,15,0.0
3,21,16,0.0
3,21,17,0.0
3,21,18,0.0
3,21,19,0.0
3,21,20,0.0
3,21,21,0.0
3,21,22,0.0
3,21,23,0.0
3,21,24,0.0
3,21,25,0.0
3,21,26,0.0
3,21,27,0.0
3,21,28,0.0
3,21,29,0.00017021131729485535
3,21,30,0.0
3,21,31,0.00018549282042818575
3,21,32,2.928937791766855e-05
3,21,33,0.0
3,21,34,0.0
3,21,35,0.00017943367738782793
3,21,36,0.0
3,21,37,0.0
3,21,38,0.0
3,21,39,0.0
3,21,40,0.0
3,21,41,0.0
3,21,42,0.0
3,21,43,0.0
3,21,44,0.0
3,21,45,0.0
3,21,46,0.0
3,21,47,0.0
3,21,48,0.0
3,22,1,0.0
3,22,2,0.0
3,22,3,0.0
3,22,4,0.0
3,22,5,0.0
3,22,6,0.0
3,22,7,0.0
3,22,8,0.0
3,22,9,0.0
3,22,10,0.0
3,22,11,0.0
3,22,12,0.0
3,22,13,0.0
3,22,14,0.0
3,22,15,0.0
3,22,16,0.0
3,22,17,0.0
3,22,18,0.0
3,22,19,0.0
3,22,20,0.0
3,22,21,0.0
3,22,22,0.0
3,22,23,0.00023806938606401424
3,22,24,0.0
3,22,25,0.0
3,22,26,0.0
3,22,27,0.0
3,22,28,5.7148632169659335e-05
3,22,29,8.961832835907068e-06
3,22,30,0.0
3,22,31,0.0
3,22,32,0.0
3,22,33,0.0
3,22,34,0.0
3,22,35,0.0
3,22,36,8.074668031449739e-05
3,22,37,0.00035908895319333066
3,22,38,0.0
3,22,39,0.0
3,22,40,0.0
3,22,41,0.0
3,22,42,0.0
3,22,43,0.0
3,22,44,0.0
3,22,45,0.0
3,22,46,0.0
3,22,47,0.0
3,22,48,0.0
3,23,1,0.0
3,23,2,0.0
3,23,3,0.0
3,23,4,0.0
3,23,5,0.0
3,23,6,0.0
3,23,7,0.0
3,23,8,0.0
3,23,9,0.0
3,23,10,0.0
3,23,11,0.0
3,23,12,0.0
3,23,13,0.0
3,23,14,0.0
3,23,15,0.0
3,23,16,0.0
3,23,17,0.0
3,23,18,0.0
3,23,19,0.0
3,23,20,0.0
3,23,21,0.0
3,23,22,0.0
3,23,23,0.0
3,23,24,0.0
3,23,25,0.0004599068847134931
3,23,26,0.0
3,23,27,0.0
3,23,28,0.0
3,23,29,0.0
3,23,30,0.0
3,23,31,0.0
3,23,32,0.0
3,23,33,2.1906183477154304e-05
3,23,34,0.0
3,23,35,0.0
3,23,36,0.0
3,23,37,0.0
3,23,38,0.0
3,23,39,0.0
3,23,40,0.0
3,23,41,0.0
3,23,42,0.0
3,23,43,0.0
3,23,44,0.0
3,23,45,0.0
3,23,46,0.0
3,23,47,0.0
3,23,48,0.0
3,24,1,0.0
3,24,2,0.0
3,24,3,0.0
3,24,4,0.0
3,24,5,0.0
3,24,6,0.0
3,24,7,0.0
3,24,8,0.0
3,24,9,0.0
3,24,10,0.0
3,24,11,0.0
3,24,12,0.0
3,24,13,0.0
3,24,14,0.0
3,24,15,0.0
3,24,16,0.0
3,24,17,0.0
3,24,18,0.0
3,24,19,0.0
3,24,20,0.0
3,24,21,0.0
3,24,22,0.0
3,24,23,0.0
3,24,24,0.0
3,24,25,0.0
3,24,26,0.0
3,24,27,0.0
3,24,28,0.00013290820637896407
3,24,29,0.0
3,24,30,0.0
3,24,31,0.0
3,24,32,0.0002966722768758598
3,24,33,0.0
3,24,34,0.0012049947496889802
3,24,35,0.0
3,24,36,0.0
3,24,37,0.0
3,24,38,0.0
3,24,39,0.0
